符合條件商品,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
資料日期：2026年  6月 24日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
策略,"	.常用",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"853	",3713.TW,新晶投控,14.4,-0.69,62,4.65,13,8.81,0.02,-0.39,7,0,0,0,0,0,0,0,0,0.06,0.16,28,106,29,0,0,0,0,0.3,上櫃綠能環保,太陽能系統運用,"電力,太陽能發電,太陽能,太陽能電池模組,太陽能系統運用",太陽能統包工程廠，從事太陽能電廠之投資開發、建置及維運,
"854	",3714.TW,富采,71.2,1.57,20783,4.94,468,73.79,14.65,-1.52,6,0,0,0,1,0,0,0,0,0.14,-0.53,-1,8,-2,0,7.7,7.7,0.77,0.46,上市光電,LED晶粒,"控股公司,LED,LED晶粒,LED封裝,LED磊晶,LED照明產品,MicroLED",全球前五大LED一條龍廠,
"855	",3715.TW,定穎投控,179.5,-0.28,8182,8.23,510,28.36,36.28,0.38,4,43,9,1,1,0,0,1,0.98,2.2,-2.16,22,69,34,1.1,29.8,30.9,0.28,0.23,上市電子零組件,印刷電路板,"控股公司,印刷電路板,印刷電路板相關",台灣專業多層印刷電路板製造廠,
"856	",4102.TW,永日,19.1,0.53,35,1.32,8,4.24,0,-0.11,9,70,13,0,1,0,0,0,0,-0.06,-0.12,30,28,-1,0,0,0,0.15,0.07,上櫃生技醫療,原料藥,"醫藥產業,生物科技,原料藥,生技特用化學品",永信集團旗下原料藥廠,
"857	",4104.TW,佳醫,68.8,-0.15,231,1.02,130,18.84,0.18,0.6,9,26,35,0,0,0,0,0,0,-0.3,-0.02,-11,-1,8,0,0,0,0,0.05,上市生技醫療,洗腎器具,"醫療器材通路,醫療服務,醫療耗材,洗腎器具,醫藥流通,手術與治療用醫材,其他醫療器材",台灣最大洗腎相關儀器及耗材代理商,
"858	",4105.TW,東洋,74.6,0.95,826,0.95,184,24.86,0.43,0.9,8,12,67,0,0,0,0,0,0,-0.91,0.08,0,-4,5,-0.4,0,-0.4,0,0.04,上櫃生技醫療,西藥製劑,"醫藥產業,西藥製劑,學名藥",專注研發微脂體、微球注射劑困難學名藥廠,
"859	",4106.TW,雃博,23.1,-0.43,105,0.86,23,10.09,0.03,0.26,10,14,71,0,0,0,0,0,0,0.02,-0.31,-16,-10,4,0,0,0,0,0.08,上市生技醫療,福祉輔助設備,"福祉輔助設備,手術與治療用醫材,物理治療器具,呼吸與麻醉用器具,輔助與彌補用醫材",亞洲最大防褥瘡氣墊床廠,
"860	",4107.TW,邦特,116.5,0,35,0.86,81,6.93,0.03,2.16,8,15,53,0,0,0,0,0,0,0.05,-0.22,2,14,7,0,0,0,0,0.03,上櫃生技醫療,洗腎器具,"醫療耗材,洗腎器具,手術與治療用醫材,其他醫療器材",台灣血液迴路管、穿刺針等血液透析耗材龍頭廠,
"861	",4108.TW,懷特,12,0,194,2.06,24,19.86,0.03,-0.3,12,0,0,0,0,0,0,0,0,0.05,-0.13,22,18,11,0,0,0,0,0.11,上市生技醫療,植物新藥,"醫藥產業,生物科技,中藥製劑,新藥研發,植物新藥,食品生技",美吾華旗下植物新藥研發公司,
"862	",4109.TW,加捷生醫,11.9,0.85,163,2.49,14,11.87,0.04,-0.1,5,300,2,0,1,0,0,0,0,0,-0.14,-10,13,7,0,0,0,0.26,0.11,上櫃生技醫療,食品生技,"生物科技,食品生技,保險經紀,金融業",台灣最大甲魚相關保健食品廠,
"863	",4111.TW,濟生,30,0,36,1,18,5.98,0.01,0.78,11,10,110,0,1,0,0,0,0,-0.01,-0.07,-2,0,8,0,0,0,0.05,0.02,上櫃生技醫療,西藥製劑,"醫藥產業,西藥製劑,學名藥",台灣洗腎血液透析粉液龍頭企業,
"864	",4113.TW,聯上,15.95,0,95,5.18,37,23.11,0.13,-0.21,5,0,0,1,0,0,0,0,0,0.1,-0.33,0,55,-96,0,0,0,0,0.18,上櫃建材營造,營建,"營建,地產",聯上集團旗下負責南部推案的建商,
"865	",4114.TW,健喬,31.1,0.65,927,0.65,158,51.02,0.32,0.31,8,29,28,0,0,0,0,0,0,0.11,-0.14,5,13,13,0,0.2,0.2,0,0.04,上櫃生技醫療,西藥製劑,"醫藥產業,生物科技,西藥製劑,學名藥,食品生技,醫藥流通,藥品通路",台灣主要學名藥產銷及代理商,
"866	",4116.TW,明基醫,37.75,0,19,1.19,17,4.46,0.01,1.23,5,9,56,0,0,0,0,0,0,0,-0.17,-10,1,8,0,0,0,0,0.05,上櫃生技醫療,醫療耗材,"醫療服務,醫療耗材,診斷與監測用醫材,醫學影像裝置,輔助與彌補用醫材,牙科植入器材,其他醫療器材,醫用家具,醫療管理服務",明基友達集團旗下醫療設備、醫用耗材、醫療服務公司,
"867	",4119.TW,旭富,44.25,2.43,142,2.8,52,11.95,0.09,-0.04,4,52,8,0,0,0,0,0,0,0.03,-0.13,-31,-47,-18,0,0,0,0,0.09,上市生技醫療,原料藥,"醫藥產業,原料藥",全球最大之丙戊酸一系列癲癇藥物生產者,
"868	",4120.TW,友華,45.2,0.44,8,1.32,39,8.67,0.01,-3.84,8,0,0,0,0,0,0,0,0,0,-0.22,-12,-11,-2,0,0,0,0,0.07,上櫃生技醫療,醫藥流通,"醫藥產業,生物科技,西藥製劑,學名藥,食品生技,醫藥流通",台灣代理國際藥品與醫美玻尿酸通路商,
"869	",4121.TW,優盛,13.25,0,73,1.48,11,8.31,0.02,-0.43,10,0,0,0,0,0,1,0,0,-0.05,-0.02,6,-3,-2,0,0,0,0,0.17,上櫃生技醫療,血壓計,"血壓計,血糖儀,體溫計,醫藥流通,體外診斷用醫材,診斷與監測用醫材,生理檢測器材",全球前三大電子式血壓計製造商,
"870	",4123.TW,晟德,38.25,2.55,3423,1.22,287,76.95,0.61,-2.22,8,0,0,1,0,0,0,0,0,-0.32,0.05,-22,8,21,0,0.2,0.2,0,0.07,上櫃生技醫療,西藥製劑,"醫藥產業,生物科技,西藥製劑,學名藥,食品生技",台灣最大內服液劑、水劑之製藥廠,
"871	",4126.TW,太醫,80.1,0,10,0.75,58,7.26,0.03,1.11,10,16,63,0,1,0,0,0,0,-0.02,-0.02,16,-2,-2,0,0,0,0.04,0.02,上櫃生技醫療,醫療耗材,"醫療耗材,其他醫療器材",台灣最大醫療耗材製造商,
"872	",4127.TW,天良,64.1,0.16,326,5.4,29,4.58,0.18,0.27,13,41,32,0,1,0,0,0,0,0.67,-0.23,-12,27,60,0,0,0,1.14,0.21,上櫃生技醫療,食品生技,"醫藥產業,生物科技,西藥製劑,學名藥,食品生技",以天良牌、鐵獅牌銷售保健品及代理諾得膠囊廠商,
"873	",4128.TW,中天,15.15,0.33,1496,2.69,89,58.82,0.45,-0.21,6,0,0,0,0,0,0,0,0,-0.07,-0.18,-1,4,7,0,0.2,0.2,0,0.08,上櫃生技醫療,中藥製劑,"醫藥產業,生物科技,中藥製劑,新藥研發,植物新藥,食品生技",台灣首家符合GMP之發酵中藥廠，並經營棉花田有機食品通路,
"874	",4129.TW,聯合,91.1,1.11,155,1,87,9.64,0.1,1.47,7,26,27,1,0,0,0,0,0,-0.08,-0.21,-6,20,15,0,0,0,0,0.03,上櫃生技醫療,人造關節,"輔助與彌補用醫材,人造關節,骨科類器材",台灣骨科植入物及器材龍頭廠,
"875	",4130.TW,健亞,25.5,1.59,94,3.37,35,13.79,0.02,-0.1,3,0,0,0,0,0,0,0,0,0.42,-0.13,2,2,-12,0,0,0,0,0.1,上櫃生技醫療,西藥製劑,"醫藥產業,西藥製劑,新藥研發,學名藥",學名藥代工及新藥研發廠,
"876	",4131.TW,浩泰,33.6,-2.47,16,5.22,14,3.99,0.01,-0.07,7,0,0,0,0,0,0,0,0,0,0.03,20,135,15,0,0,0,0,0.15,上櫃生技醫療,檢驗試劑／紙,"隱形眼鏡,體外診斷用醫材,檢驗試劑／紙,輔助與彌補用醫材",高分子生物檢驗晶片廠,
"877	",4133.TW,亞諾法,20.7,1.22,63,2.66,12,6.06,0.03,0.1,10,38,26,0,0,0,0,0,0,-0.68,-0.01,3,1,-3,0,0,0,0,0.1,上市生技醫療,生物製劑,"醫藥產業,生物製劑,體外診斷用醫材,檢驗試劑／紙",全球抗體與重組蛋白製造龍頭,
"878	",4137.TW,麗豐-KY,109.5,-0.9,120,0.91,91,8.25,0.24,-0.25,8,128,6,1,1,0,0,0,0,0.02,-0.26,-18,-15,6,0,0,0,0.14,0.08,上市生技醫療,美容,"時尚產業,美妝保養品,美容",克麗緹娜品牌之美容護膚產品通路商,
"879	",4138.TW,曜亞,50.9,0.2,19,0.59,20,3.99,0.01,0.31,4,20,20,0,0,0,0,0,0,0,0,-8,-3,0,0,0,0,0,0.03,上櫃生技醫療,醫療器材通路,"醫療器材通路,醫藥流通,手術與治療用醫材,動力手術器具",佳醫旗下台灣最大醫學美容器材代理商,
"880	",4139.TW,馬光-KY,24.45,0.2,12,2.45,11,4.5,0,-1.1,8,0,0,0,1,0,0,0,0,-0.1,-0.41,5,6,-1,0,0,0,0.16,0.05,上櫃生技醫療,醫療服務,醫療服務,新加坡中醫醫療連鎖機構龍頭,
"881	",4142.TW,國光生,17.25,0.58,1069,1.74,74,42.95,0.23,-0.66,5,0,0,0,0,0,0,0,0,0.03,-0.21,-70,52,39,0,-0.2,-0.2,0,0.08,上市生技醫療,生物製劑,"醫藥產業,生物製劑",台灣流感疫苗龍頭企業,
"882	",4147.TW,中裕,64.5,1.74,6328,10.4,173,27.32,2.43,-0.16,10,1908,1,0,1,1,0,0,0,-0.76,-0.06,34,43,7,0,0.5,0.5,0.35,0.14,上櫃生技醫療,新藥研發,"醫藥產業,新藥研發,生物製劑",專注於愛滋新藥研發,
"883	",4148.TW,全宇生技-KY,30.8,3.36,40,2.12,20,6.72,0.02,0.73,3,95,3,0,0,0,0,0,0,0.02,-0.17,-24,22,16,0,0,0,0,0.18,上市生技醫療,農業生技,"肥料,化學工業,生物科技,農業生技",馬來西亞生化複合肥料龍頭廠商,
"884	",4153.TW,鈺緯,30.05,0.5,22,0.33,18,5.87,0.01,0.27,2,18,11,0,1,0,0,0,0,0.01,-0.32,2,-4,0,0,0,0,0.12,0.05,上櫃生技醫療,LCD顯示器,"智慧醫療技術,診斷與監測用醫材,醫學影像裝置,顯示器,顯示器零件,LCD顯示器",佳世達旗下醫療顯示器廠,
"885	",4154.TW,樂威科-KY,12.65,-0.78,7,3.09,5,3.84,0,-0.29,9,0,0,0,0,0,0,0,0,0,-0.11,2,134,17,0,0,0,0,0.18,上櫃其他,金屬加工／製品,"傳產其他,金屬加工/製品",精品皮件之金屬配件製造商,
"886	",4155.TW,訊映,15,0.33,275,2.33,22,14.47,0.03,-0.07,10,11,91,0,1,0,0,0,0,0.19,-0.15,9,-3,-7,0,0,0,0.23,0.07,上市生技醫療,血糖儀,"血糖儀,體外診斷用醫材",血糖儀、血糖試片、居家醫療器材廠商,
"887	",4157.TW,太景*-KY,8.46,0,1279,1.87,60,0.01,0.11,-0.07,7,0,0,0,0,0,1,0,0,0.12,-0.23,28,-23,-15,0,0,0,0,0.11,上櫃生技醫療,新藥研發,"醫藥產業,西藥製劑,新藥研發",小分子創新化合物新藥研發廠,
"888	",4160.TW,訊聯基因,40.05,1.91,53,2.16,10,2.67,0.03,-0.04,5,0,0,0,0,0,1,0,0,0,-0.03,-11,4,5,0,0,0,0,0.08,上櫃生技醫療,生技服務,"生物科技,基因定序",台灣專攻基因醫學與數位生技的公司,
"889	",4161.TW,聿新科,22.95,-0.65,36,1.08,14,5.98,0.01,0.36,3,20,15,0,0,0,0,0,0,0.04,-0.06,49,74,25,0,0,0,0,0.04,上櫃生技醫療,血糖儀,"生物科技,食品生技,血糖儀,體外診斷用醫材,診斷與監測用醫材,生理檢測器材,時尚產業,美妝保養品",血糖檢測設備與天然蝦紅素保健品廠,
"890	",4162.TW,智擎,59.3,2.95,2334,3.2,84,14.57,0.33,0.05,7,21,33,0,1,0,0,0,0,0.11,-0.15,17,52,27,0,0.1,0.1,0.11,0.05,上櫃生技醫療,新藥研發,"醫藥產業,西藥製劑,新藥研發",東洋集團旗下新藥研發公司,
"891	",4163.TW,鐿鈦,131,1.16,350,9.75,66,5.07,0.53,1.21,9,29,31,0,1,0,0,0,0,-0.01,-0.04,-7,8,7,0,-0.1,-0.1,0.55,0.38,上櫃生技醫療,其他醫療器材,"其他醫療器材,傳產其他,金屬加工/製品",醫療器材用精密金屬零件製造商,
"892	",4164.TW,承業醫,30.55,1.33,531,1.32,57,19.53,0.28,0.48,9,24,38,1,0,0,0,0,0,0.1,-0.55,79,80,29,0,0.1,0.1,0,0.05,上市生技醫療,醫療器材通路,"醫療器材通路,醫療服務,醫藥流通,醫療管理服務",台灣最大腫瘤醫學設備代理商,
"893	",4167.TW,松瑞藥,19.35,1.31,687,2.03,59,31.04,0.25,0.05,2,78,3,0,0,0,0,0,0,0.02,-0.14,-8,-23,-16,0,-0.1,-0.1,0,0.09,上櫃生技醫療,原料藥,"醫藥產業,西藥製劑,原料藥",全球前三大培南類抗生素原料藥供應商,
"894	",4168.TW,醣聯,25.8,3.2,358,2.16,28,11.25,0.08,-0.82,6,0,0,1,0,0,0,0,0,0.43,-0.03,-100,-100,-53,0,0,0,0,0.21,上櫃生技醫療,新藥研發,"醫藥產業,新藥研發,生物製劑,醫藥研發外包服務",醣質抗體與蛋白質藥物研發廠,
"895	",4171.TW,瑞基,16.85,-0.88,92,2.31,10,5.81,0.03,-0.4,5,0,0,0,0,0,1,0,0,0.06,0.08,-12,-1,1,0,0,0,0,0.11,上櫃農業科技業,農業生技,"生物科技,農業生技,體外診斷用醫材,檢驗試劑／紙",全球最大蝦類白點病毒檢測試劑廠,
"896	",4173.TW,久裕,18,0,57,0.83,13,7.46,0.03,-0.05,9,17,53,0,0,0,0,0,0,0,0.08,-11,-6,4,0,0,0,0,0.04,上櫃生技醫療,醫藥流通,醫藥流通,佳醫旗下藥品經銷物流商,
"897	",4174.TW,浩鼎,29.25,-0.51,895,9.17,39,13.16,0.78,-5.34,3,0,0,0,0,0,0,0,0,-0.08,-0.02,-56,-60,-55,0,0,0,0,0.16,上櫃生技醫療,新藥研發,"醫藥產業,新藥研發,生物製劑",潤泰集團旗下抗癌新藥研發公司,
"898	",4175.TW,杏一,53.1,0.38,27,0.94,22,4.23,0.01,0.24,7,19,37,0,0,0,0,0,0,0,-0.22,2,-5,-1,0,0,0,0,0.06,上櫃生技醫療,醫療器材通路,"醫療器材通路,醫藥流通",台灣醫療用品連鎖通路龍頭,
"899	",4183.TW,福永生技,14.1,1.44,1,5.22,3,2.38,0.01,-0.63,4,0,0,0,1,0,0,0,0,0.01,-0.17,43,-31,-39,0,0,0,0.23,0.07,上櫃生技醫療,血糖儀,"血糖儀,體外診斷用醫材",台灣血糖測試設備商,
"900	",4188.TW,安克,10.55,0,25,1.43,7,6.33,0,-0.39,9,0,0,0,0,0,0,0,0,0.01,-0.21,-19,-9,-6,0,0,0,0,0.17,上櫃生技醫療,智慧醫療技術,智慧醫療技術,全球首個FDA核准之超音波電腦輔助診斷(CAD)醫材公司,
"901	",4190.TW,佐登-KY,24,-0.41,27,1.84,15,6.14,0.02,-0.88,3,0,0,1,0,0,1,0,0,0.05,-0.14,-1,2,-4,0,0,0,0,0.14,上市生技醫療,美容,"時尚產業,美妝保養品,美容",專注研發生產、銷售保養品及課程服務領域,
"902	",4192.TW,杏國,20.2,-2.18,1,0,7,3.52,0,-0.4,5,0,0,0,1,0,0,0,0,0.04,-0.32,42,-19,-3,0,0,0,0.16,0.13,上櫃生技醫療,植物新藥,"醫藥產業,生物科技,新藥研發,植物新藥,食品生技",杏輝旗下植物新藥研發廠,
"903	",4198.TW,欣大健康,36.9,-1.6,31,2.89,9,2.41,0.01,-0.88,4,0,0,0,0,0,0,0,0,0.16,-0.36,-7,-51,-41,0,0,0,0,0.12,上櫃生技醫療,醫學影像裝置,"診斷與監測用醫材,醫學影像裝置",高階數位X光機及骨質密度檢測設備廠,
"904	",4205.TW,中華食,73.1,-0.14,15,1.22,71,9.76,0.02,0.53,5,21,24,0,0,0,0,0,0,0,0.07,-5,-7,1,0,0,0,0,0.02,上櫃食品,食品加工,食品加工,中華豆腐及豆花製造廠,
"905	",4207.TW,環泰,19.55,0.77,181,0.77,39,19.85,0.02,0.71,12,7,171,0,1,0,0,0,0,0.31,-0.24,-4,6,6,0,0,0,0.15,0.03,上櫃食品,製糖,"製糖,食品加工,大宗物資,食品添加劑",台灣三大果糖廠之一,
"906	",4303.TW,信立,47.1,-0.21,362,2.82,45,9.46,0.22,-2.88,8,207,4,0,0,0,0,0,0,0.15,-0.11,6,0,5,0,0.1,0.1,0,0.11,上櫃塑膠,塑膠皮布,"塑膠皮布,塑化製品",台灣知名PU合成皮及PVC皮廠商,
"907	",4304.TW,勝昱,23.25,2.42,15,6.05,14,6.1,0,-0.17,7,0,0,0,0,0,1,0,0,0.01,-0.31,-24,-3,-3,0,0,0,0,0.31,上櫃塑膠,塑膠加工,"膠帶,化學工業,塑膠加工,塑化製品,其他電子零件,電子零件元件",台灣EMI電磁波屏隔材料第一大廠,
"908	",4305.TW,世坤,44.05,0,8,1.14,24,5.5,0.01,0.8,6,17,35,0,0,0,0,0,0,0,0.41,-15,-18,-6,0,0,0,0,0.02,上櫃塑膠,塑膠皮布,"塑膠皮布,塑化製品",專業PVC軟質膠布廠,
"909	",4306.TW,炎洲,15.95,-0.93,1549,2.47,109,67.68,0.25,0.16,6,56,11,0,1,0,0,0,0,0.52,-0.34,9,40,18,0,0.3,0.3,0.26,0.08,上市塑膠,膠帶,"膠帶,化學工業,塑膠加工,塑化製品",台灣膠帶龍頭公司,
"910	",4401.TW,東隆興,14.1,0,53,2.13,17,12.27,0.01,0.08,8,26,31,0,0,0,0,0,0,0.06,0.03,8,23,1,0,0,0,0,0.04,上櫃紡織纖維,尼龍絲,"化學纖維,尼龍絲,聚酯紗,紡紗",亞洲最大的尼龍66線紗供應商,
"911	",4402.TW,郡都開發,16.95,-0.29,10,3.54,12,6.8,0,-0.08,4,0,0,0,1,0,0,0,0,0.06,0,-38,-33,-26,0,0,0,0.58,0.13,上櫃紡織纖維,織布業,"織布業,太陽能,太陽能系統運用",經營紡織及太陽能電站業務,
"912	",4406.TW,新昕纖,9.9,0,7,0,5,5.19,0,-0.41,5,0,0,0,0,0,0,0,0,0.12,-0.06,-20,-79,-57,0,0,0,0,0.04,上櫃紡織纖維,聚酯加工絲,"化學纖維,聚酯加工絲",為特殊規格加工絲的中小型假撚廠,
"913	",4413.TW,飛寶企業,15.6,-2.5,7,0,5,3.13,0,-0.33,6,267,2,0,0,0,0,0,0,0.01,-0.3,-53,-47,-23,0,0,0,0,0.09,上櫃紡織纖維,織布業,"成衣,成衣製造,織布業",主要經營長纖布業務,
"914	",4414.TW,如興,8.44,0.24,162,2.5,22,26.38,0.02,-0.77,4,0,0,0,0,0,0,0,0,0.15,-0.14,3,15,3,0,0,0,0,0.09,上市紡織纖維,成衣製造,"成衣,成衣製造",國內知名成衣代工製造商,
"915	",4416.TW,三圓,11.1,9.9,739,4.3,7,7.36,0.03,0.73,6,1,600,1,0,0,0,0,0,-0.88,1.74,3,-21,1577,0,0,0,0,0.34,上櫃建材營造,營建,"營建,地產,物業投資發展",從事國民住宅興建及出租出售業務,
"916	",4417.TW,金洲,47.2,-0.63,83,1.39,40,8.4,0.08,0.68,5,10,50,0,0,0,0,0,0,0,0.19,8,-3,-9,0,0,0,0,0.04,上櫃紡織纖維,魚網,"魚網,工業紡織品",全球第一大漁網生產商,
"917	",4419.TW,皇家美食,47.95,3.23,14,3.05,79,16.92,0.01,-0.3,7,0,0,0,0,0,0,0,0,0,0.21,7,5,2,0,0,0,0,0.04,上櫃觀光餐旅,餐飲,"旅宿／餐飲,餐飲",經營漢堡王、潮港城二大餐飲品牌,
"918	",4420.TW,光明,36.45,0.55,43,0.95,15,4.05,0.02,-0.02,3,1959,0,0,0,0,1,0,0,0,-0.4,-14,-9,-6,0,0,0,0,0.09,上櫃紡織纖維,聚酯加工絲,"化學纖維,聚酯加工絲",宜進入主，經營功能性加工絲與環保訴求加工絲為主,
"919	",4426.TW,利勤,7.8,1.04,125,1.02,13,17.27,0.01,-0.6,6,0,0,0,0,0,0,0,0,-0.01,-0.42,-25,-8,0,0,0,0,0,0.25,上市紡織纖維,織布業,"織布業,傳產其他,鞋材",3D立體織物之專業生產商,
"920	",4430.TW,耀億,17.35,0,10,2.27,10,5.63,0,-0.21,10,78,13,0,0,0,0,0,0,0,-0.08,-11,1,5,0,0,0,0,0.06,上櫃其他,尼龍絲,"化學纖維,尼龍絲",全球第一大之網球拍線製造商,
"921	",4432.TW,銘旺實,15.8,0,23,2.17,8,5.06,0.01,-0.53,9,0,0,0,0,0,0,0,0,0,0,24,-38,-12,0,0,0,0,0.14,上櫃紡織纖維,成衣製造,"成衣,成衣製造",主要客戶為Adidas、Reebok等運動服大廠,
"922	",4433.TW,興采,20.5,-0.97,40,1.97,13,6.13,0.01,-2.04,5,0,0,0,0,0,0,0,0,0,-0.08,-22,-53,-25,0,0,0,0,0.11,上櫃紡織纖維,織布業,"成衣,成衣製造,織布業",首創環保咖啡紗的功能性布料領導商,
"923	",4438.TW,廣越,59.8,0.34,32,1.17,68,11.34,0.02,-1.81,6,0,0,1,1,0,0,0,0,0,-0.32,9,-10,4,0,0,0,0.16,0.08,上市紡織纖維,成衣製造,"成衣,成衣製造,羽絨加工,紡紗",為國際知名運動品牌之羽絨服製造商,
"924	",4439.TW,冠星-KY,90,0,4,2.94,34,3.81,0.01,4.51,11,7,157,1,0,0,0,0,0,-0.03,0.5,15,16,8,0,0,0,0,0.06,上市紡織纖維,織布業,織布業,adidas運動服飾品牌最大的短纖布料供應商,
"925	",4440.TW,宜新實業,17.15,-0.29,35,0.58,12,6.76,0.01,0.46,8,9,89,0,0,0,0,0,0,-0.42,-0.35,-31,-10,22,0,0,0,0,0.09,上市紡織纖維,聚酯紗,"化學纖維,加工絲,聚酯紗,紡紗",國內市占第一的彈性包覆紗廠商,
"926	",4442.TW,竣邦-KY,52.2,-0.19,15,6.27,17,3.23,0.02,2.1,5,13,38,1,0,0,0,0,0,0,0.44,-10,55,14,0,0,0,0,0.08,上櫃紡織纖維,織布業,織布業,亞洲知名布料供應商,
"927	",4502.TW,健信,15.8,-0.32,25,0.95,9,5.75,0,-0.38,9,0,0,0,0,0,0,0,0,-0.12,-0.23,-3,24,25,0,0,0,0,0.04,上櫃電機機械,輪圈,"汽機車零組件,輪圈",台灣主要汽車鋼圈及鋁圈廠,
"928	",4503.TW,金雨,37.05,0,82,1.86,29,7.83,0.06,0.24,10,27,37,1,0,0,0,0,0,-0.04,-0.1,1,18,31,0,0,0,0,0.22,上櫃電機機械,自動販賣機,"工業電腦,POS機系統,自動販賣機,車用充電相關,電力設備",台灣最大自動販賣機製造廠,
"929	",4506.TW,崇友,118.5,-0.42,57,0.42,211,17.7,0.07,1.81,14,16,88,0,1,0,0,0,0,0,-0.21,8,1,9,0,0.1,0.1,0.03,0.02,上櫃電機機械,電梯,"電梯,建材",台灣前三大電梯製造商,
"930	",4510.TW,高鋒,44,-1.23,853,4.6,49,10.9,0.6,-0.32,7,0,0,1,0,0,0,0,0,-0.73,0.15,-28,-3,33,0,0.1,0.1,0,0.31,上櫃電機機械,工具機,"工具機,龍門機,銑床",台灣從事生產切削機及龍門機廠商,
"931	",4513.TW,福裕,16.15,-0.62,371,7.25,22,14.38,0.11,-0.67,12,95,13,0,1,0,0,1,0.05,3.01,-0.15,-9,34,51,0,0,0,0.31,0.18,上櫃電機機械,磨床,"工具機,龍門機,車床,磨床",台灣最大磨床廠商,
"932	",4523.TW,永彰,29.85,-0.17,56,2.48,19,6.49,0.05,-2.48,10,0,0,0,1,0,0,0,0,0.01,0.1,61,72,83,0,0,0,0.13,0.09,上櫃電機機械,汽車空調,"汽機車零組件,汽車空調,汽車內裝,車用冷卻系統,電機,電氣開關設備,電力設備",汽車空調OEM廠商,
"933	",4526.TW,東台,42.1,4.47,4479,8.71,103,25.48,3.14,-1.53,3,0,0,0,1,0,0,0,0,-0.81,0.54,43,50,-12,0,1.2,1.2,0.47,0.24,上市電機機械,工具機,"雷射鑽孔機、鑽頭,印刷電路板相關,工具機,車床,工具機主軸",全球PCB鑽孔機的領導者,
"934	",4527.TW,方土霖,40.2,0.75,15,0.63,30,7.62,0.01,0.11,6,17,35,0,0,0,0,0,0,0,-0.02,1,40,9,0,0,0,0,0.1,上櫃電機機械,空調製冷,"空調製冷,產業機械",台灣專業的中央空調系統冰水機組銷售商,
"935	",4528.TW,江興鍛,15.6,-0.95,129,1.93,13,8.42,0,-0.3,4,0,0,0,0,0,0,0,0,0.02,-0.22,-7,9,-6,0,0,0,0,0.12,上櫃電機機械,傳動系統,"汽機車零組件,車用鍛件,木床/車架,傳動系統,懸吊系統,車用金屬成型",台灣汽車傳動系統零件鍛造廠,
"936	",4529.TW,淳紳,4.78,1.27,159,4.16,4,8.45,0,-0.2,4,0,0,0,1,0,0,0,0,0.05,-0.2,36,690,228,0,0,0,1.09,0.26,上櫃其他,電動車,"汽車製造,電動車,車輛整車,電力,太陽能發電",電動車代工製造商,
"937	",4530.TW,宏易,24,-0.41,16,2.86,9,3.58,0,-0.41,6,0,0,0,0,0,0,0,0,0,0.03,-65,-17,36,0,0,0,0,0.25,上櫃觀光餐旅,餐飲,"水資源,污水處理,汽車內裝,安全氣囊,旅宿／餐飲,餐飲",主要經營餐飲燒烤餐館品牌,
"938	",4532.TW,瑞智,24.05,0.63,1097,1.45,118,49.49,0.17,0.62,10,13,77,0,0,0,0,0,0,-0.08,-0.3,-13,17,-2,0,0,0,0,0.08,上市電機機械,壓縮機,"壓縮機,產業機械",聲寶旗下，全球知名壓縮機廠,
"939	",4533.TW,協易機,29.05,-1.02,1102,4.95,47,15.84,0.37,-0.27,4,0,0,0,0,0,0,0,0,-0.21,-0.33,37,10,-7,0,0.1,0.1,0,0.22,上櫃電機機械,沖床,"工具機,沖床",台灣沖床大廠,
"940	",4534.TW,慶騰,31.85,-1.7,900,7.69,28,8.68,0.51,-0.02,4,0,0,0,1,0,0,0,0,0.88,-1.18,-9,36,18,0,0.2,0.2,0.67,0.28,上櫃電機機械,金屬加工／製品,"傳產其他,金屬加工/製品",台灣粉末冶金及齒輪箱設計開發知名廠商,
"941	",4535.TW,至興,27.5,0,11,1.45,21,7.57,0.01,0.48,7,16,44,0,0,0,0,0,0,0.03,-0.01,0,4,-4,0,0,0,0,0.04,上櫃電機機械,汽機車零組件,"汽機車零組件,汽車內裝,汽車座椅",台灣最大汽機車精密沖壓零件廠,
"942	",4536.TW,拓凱,164.5,0,130,1.21,149,9.08,0.23,2.75,10,12,83,0,1,0,0,0,0,-0.52,-0.62,-7,21,-3,0,0.3,0.3,0.12,0.03,上市運動休閒,複合材料,"航天軍工,傳產其他,運動產業,運動用品,碳纖維",全球知名碳纖維網球拍生產商,
"943	",4538.TW,大詠城,18.9,0,33,6.6,11,5.95,0.02,0.04,9,107,8,0,1,1,0,0,0,0.05,0.52,16,24,18,0,0,0,0.18,0.1,上櫃電機機械,機械零組件,機械零組件,台灣工具機鑄件廠,
"944	",4540.TW,全球傳動,60.1,1.01,1402,5.8,69,11.52,1.31,-0.77,8,0,0,0,0,0,0,0,0,0.16,-0.83,-4,23,49,0,-0.3,-0.3,0,0.41,上市電機機械,滑軌,"機械零組件,滑軌",台灣知名的精密滾珠螺桿廠,
